,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 03:27:43,239999,239999,239999,1,,,,
11/01/2021 15:56:18,239999,239999,239999,1,,,,
11/01/2021 18:56:54,239999,239999,239999,1,,,,
