,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:57:13,98666,65000,135152,3,102050,105999,1242019752,35242
11/01/2021 13:31:13,98666,65000,135152,3,102050,105999,1242019752,35242
11/01/2021 16:30:40,98666,65000,135152,3,102050,105999,1242019752,35242
13/01/2021 00:25:34,98666,65000,135152,3,102050,105999,1242019752,35242
13/01/2021 00:54:57,98666,65000,135152,3,102050,105999,1242019752,35242
13/01/2021 01:46:42,98666,65000,135152,3,102050,105999,1242019752,35242
13/01/2021 20:39:33,98666,65000,135152,3,102050,105999,1242019752,35242
13/01/2021 23:00:34,98666,65000,135152,3,102050,105999,1242019752,35242
14/01/2021 01:21:04,98666,65000,135152,3,102050,105999,1242019752,35242
14/01/2021 03:20:09,98666,65000,135152,3,102050,105999,1242019752,35242
14/01/2021 08:23:39,98666,65000,135152,3,102050,105999,1242019752,35242
