,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:04:34,3241,500,69999,32,14132,2800,526824046,22952
11/01/2021 13:38:36,3263,499,69999,38,14970,2500,610290293,24704
11/01/2021 16:37:56,3168,350,69999,38,16895,2500,654651621,25586
13/01/2021 00:35:24,3094,998,59999,38,12600,2950,308343427,17559
13/01/2021 01:04:51,3094,998,69999,41,16556,4000,490070230,22137
13/01/2021 01:56:38,3072,998,69999,41,18037,6500,527705566,22971
13/01/2021 20:49:42,3082,1000,69999,44,18430,3850,567951436,23831
13/01/2021 23:11:12,3069,1000,69999,44,19066,3850,571046117,23896
14/01/2021 01:31:18,3069,500,69999,44,17446,3350,517485351,22748
14/01/2021 03:29:56,3067,250,69999,47,17721,3000,560263339,23669
14/01/2021 08:33:42,3055,200,69999,47,15926,3000,512161026,22630
14/01/2021 13:57:47,3014,200,69999,47,17583,3000,565855650,23787
14/01/2021 20:46:15,3261,200,69999,44,16550,2999,512395967,22636
15/01/2021 00:40:28,3224,400,69999,41,15968,3000,488323425,22098
15/01/2021 05:48:17,3107,1499,69999,41,17593,3700,522971575,22868
17/01/2021 02:19:48,3584,700,69999,41,17470,2800,592900259,24349
17/01/2021 06:38:38,3553,700,69999,41,17443,2800,593604654,24364
17/01/2021 10:22:41,3454,999,69999,38,17241,3000,576182871,24003
17/01/2021 13:41:40,3364,1000,69999,38,16872,3000,550054693,23453
17/01/2021 15:22:26,3636,1000,69999,38,17122,3000,576395557,24008
17/01/2021 16:55:24,3636,100,69999,38,13706,3000,454821532,21326
18/01/2021 17:46:08,4897,99,50000,32,8351,2527,161057595,12690
