,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:30:10,82365,67500,195000,17,80558,69999,905693687,30094
11/01/2021 14:03:29,82309,60000,195000,17,78940,69000,942722404,30703
11/01/2021 17:02:48,82309,60000,195000,20,78749,69499,808440263,28433
17/01/2021 01:15:31,81863,60000,195000,14,82428,72500,1101196989,33184
17/01/2021 05:26:04,81863,60000,195000,14,82428,72500,1101196989,33184
17/01/2021 09:13:51,81863,60000,195000,14,82428,72500,1101196989,33184
17/01/2021 10:58:44,81863,60000,195000,14,81713,72499,1127460176,33577
17/01/2021 12:35:14,81863,60000,195000,14,81713,72499,1127460176,33577
17/01/2021 14:15:26,81863,60000,195000,14,81713,72499,1127460176,33577
17/01/2021 15:44:24,81863,60000,195000,14,81713,72499,1127460176,33577
17/01/2021 17:31:08,81863,60000,195000,14,81713,72499,1127460176,33577
17/01/2021 18:03:40,81863,60000,195000,14,81713,72499,1127460176,33577
18/01/2021 14:09:09,81854,50000,195000,14,77785,68999,1242649461,35251
18/01/2021 16:39:58,81854,50000,195000,14,77785,68999,1242649461,35251
18/01/2021 18:23:56,81854,50000,195000,14,77785,68999,1242649461,35251
