,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 02:54:17,2436,2040,2998,27989,204000
11/01/2021 15:24:01,2525,2040,2998,27999,204000
11/01/2021 18:24:07,2525,1500,1500,27998,204000
14/01/2021 02:09:00,2907,2500,2500,34997,274992
14/01/2021 07:12:51,2933,2500,2500,34997,274992
14/01/2021 12:38:02,2931,2749,5000,34996,274991
14/01/2021 14:40:02,2931,2749,5000,34996,274991
14/01/2021 15:47:23,2931,2749,5000,34996,274991
14/01/2021 19:21:25,2931,2749,5000,30000,274991
14/01/2021 23:16:37,2995,2749,5000,34996,274991
15/01/2021 02:14:32,2995,2749,4999,34996,274991
15/01/2021 04:24:53,2995,2749,4999,34996,274991
17/01/2021 01:33:39,2951,2749,-,34992,274992
17/01/2021 02:35:21,2816,2749,-,34992,274992
17/01/2021 05:44:44,2816,2749,-,34992,274992
17/01/2021 06:54:58,2816,2749,-,34992,274992
17/01/2021 09:33:11,2816,2749,-,34992,274992
17/01/2021 11:17:22,2880,2749,3999,34992,274992
17/01/2021 12:55:26,2880,2741,3999,34992,274100
17/01/2021 14:34:42,2880,2741,3999,34992,274100
17/01/2021 16:03:43,2880,2200,2200,34992,274100
17/01/2021 18:23:31,2880,2200,2200,34992,274100
18/01/2021 14:26:21,2886,2200,2200,34991,270000
18/01/2021 15:27:20,2886,2200,2200,34991,270000
18/01/2021 16:57:09,2886,2200,2200,34991,270000
