,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:44:49,216117,150000,550000,38,255503,205000,11540147012,107425
11/01/2021 14:17:16,216108,150000,550000,35,244404,200000,9750459888,98744
11/01/2021 14:17:28,216108,150000,550000,35,244404,200000,9750459888,98744
11/01/2021 17:16:41,215561,150000,550000,41,246320,199999,11549538576,107468
17/01/2021 11:33:53,187230,100000,1250000,83,232170,178800,37723488384,194225
17/01/2021 13:11:50,186539,85000,1250000,92,226903,178800,40685140658,201705
17/01/2021 14:51:05,185920,85000,1250000,92,227110,178800,40619258705,201542
17/01/2021 14:51:44,185920,85000,150000,38,111157,100000,454733212,21324
18/01/2021 14:41:09,183401,99999,1250000,98,242735,178800,44014942557,209797
18/01/2021 14:41:47,183401,99999,999999,95,217243,178800,23273412122,152556
18/01/2021 17:11:51,183932,99999,1250000,92,227914,178800,35366595714,188060
