,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 02:21:08,7498,4999,4999,54999,-
11/01/2021 14:52:39,7443,5599,5599,65999,-
11/01/2021 17:52:21,7394,5660,5660,61999,-
13/01/2021 13:42:58,7083,5599,5599,61999,-
13/01/2021 14:57:07,7083,5599,5599,61999,-
13/01/2021 16:00:45,7083,5599,5599,61999,-
13/01/2021 17:34:01,7083,5599,5599,61999,-
13/01/2021 18:41:16,7083,5599,5599,61999,-
13/01/2021 19:55:15,7063,6199,-,61999,-
13/01/2021 22:20:33,7063,6199,-,61999,-
14/01/2021 00:36:52,7063,5663,5663,61999,-
14/01/2021 02:37:40,7063,5600,5600,61999,-
14/01/2021 07:41:08,7063,5600,5600,61999,-
