,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 03:13:05,1015184,1150000,3200000,4,1737500,1300000,970625000000,985203
11/01/2021 15:42:11,1015184,1150000,3200000,4,1737500,1300000,970625000000,985203
11/01/2021 18:42:33,1015184,1150000,3200000,4,1737500,1300000,970625000000,985203
