,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
13/01/2021 00:21:51,29,100,100,1,,,,
13/01/2021 00:51:02,29,100,100,1,,,,
13/01/2021 01:42:45,29,100,100,1,,,,
13/01/2021 20:34:56,29,100,100,1,,,,
13/01/2021 22:56:16,29,100,100,1,,,,
14/01/2021 01:16:53,29,100,100,1,,,,
14/01/2021 03:16:02,29,100,100,1,,,,
14/01/2021 08:19:32,29,100,100,1,,,,
14/01/2021 13:44:27,29,10,10,1,,,,
14/01/2021 20:31:56,29,10,10,1,,,,
15/01/2021 00:27:13,29,10,10,1,,,,
15/01/2021 05:34:50,29,10,10,1,,,,
