,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:14:00,2339361,2450000,4500000,5,3089999,2600000,770500295000,877781
11/01/2021 13:47:50,2339361,2450000,4500000,5,3089999,2600000,770500295000,877781
11/01/2021 16:47:06,2339361,2450000,4500000,5,3089999,2600000,770500295000,877781
13/01/2021 00:47:40,2339361,2450000,78000000,11,10034848,3333333,508631363413535,22552857
13/01/2021 01:16:59,2339361,2450000,78000000,11,10034848,3333333,508631363413535,22552857
13/01/2021 02:09:16,2339361,2450000,78000000,11,10034848,3333333,508631363413535,22552857
13/01/2021 21:02:02,2343819,1999999,78000000,8,12331249,2849999,704620678012500,26544692
13/01/2021 23:23:31,2343819,1999999,78000000,8,12331249,2849999,704620678012500,26544692
14/01/2021 01:43:59,2343819,1999999,78000000,8,12331249,2849999,704620678012500,26544692
14/01/2021 03:41:43,2343819,1999999,78000000,8,12331249,2849999,704620678012500,26544692
14/01/2021 08:45:21,2343819,1999999,78000000,8,12331249,2849999,704620678012500,26544692
14/01/2021 14:08:43,2343819,1999999,78000000,8,12331249,2849999,704620678012500,26544692
14/01/2021 14:08:48,2343819,1999999,78000000,8,12331249,2849999,704620678012500,26544692
14/01/2021 20:57:49,2683084,1899999,72000111,11,9159210,2801212,434905268255038,20854382
15/01/2021 00:52:03,2683084,1800000,72000111,11,9013756,2799999,436980942989583,20904089
15/01/2021 06:00:01,2679124,1899999,72000111,11,9159210,2801212,434905268255038,20854382
