,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
17/01/2021 01:15:27,179327,120000,120000,1,,,,
17/01/2021 05:25:59,179327,120000,120000,1,,,,
17/01/2021 09:13:47,179327,120000,120000,1,,,,
17/01/2021 10:58:39,179327,120000,120000,1,,,,
17/01/2021 12:35:09,179327,120000,120000,1,,,,
17/01/2021 14:15:21,179327,120000,120000,1,,,,
17/01/2021 15:44:19,179327,120000,120000,1,,,,
17/01/2021 17:31:04,179327,120000,120000,1,,,,
17/01/2021 18:03:35,179327,120000,120000,1,,,,
18/01/2021 14:09:04,179327,120000,120000,1,,,,
18/01/2021 16:39:53,179327,120000,120000,1,,,,
18/01/2021 18:23:52,179327,120000,120000,1,,,,
