,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:06:20,10786,4199,200000,11,108901,111000,3821747901,61820
11/01/2021 13:40:22,10667,3949,200000,11,108783,111000,3848871906,62039
11/01/2021 16:39:41,10638,3949,200000,11,108783,111000,3848871906,62039
13/01/2021 00:37:45,10911,4199,150000,8,75833,87623,2763352099,52567
13/01/2021 01:07:14,10911,4999,200000,10,112246,111111,3415341214,58440
13/01/2021 01:59:03,10880,4199,200000,11,102424,100000,4135107591,64304
13/01/2021 20:51:55,10595,4500,200000,14,102658,95061,3747043742,61213
13/01/2021 23:13:33,10484,4500,200000,14,102658,95061,3747043742,61213
14/01/2021 01:33:34,11303,4499,170000,14,88174,90061,2728586878,52235
14/01/2021 03:32:04,11273,4499,170000,14,88174,90061,2728586878,52235
14/01/2021 08:35:50,11292,4499,170000,14,91745,95061,2613509234,51122
14/01/2021 13:59:45,11292,4499,170000,14,86745,90061,2336153850,48333
14/01/2021 20:48:25,11549,4000,170000,14,90906,95061,2646599543,51445
15/01/2021 00:42:35,11278,3999,170000,14,90941,95061,2639972269,51380
15/01/2021 05:50:28,11278,3998,170000,14,90906,95061,2646653024,51445
