,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:04:23,1265,10000,10000,1,,,,
11/01/2021 13:38:25,1265,10000,10000,1,,,,
11/01/2021 16:37:44,1265,10000,10000,1,,,,
13/01/2021 00:35:10,1265,10000,10000,1,,,,
13/01/2021 01:04:37,1265,10000,10000,1,,,,
13/01/2021 01:56:24,1265,10000,10000,1,,,,
