,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:25:55,13339,9500,11000,3,10166,10000,583333,763
11/01/2021 13:59:24,13339,9000,11000,4,9875,9750,729166,853
11/01/2021 16:58:42,13339,9000,11000,4,9875,9750,729166,853
17/01/2021 01:10:12,13283,10000,10000,1,,,,
17/01/2021 05:20:51,13283,10000,10000,1,,,,
17/01/2021 09:08:04,13283,10000,10000,1,,,,
17/01/2021 10:53:04,13283,10000,10000,1,,,,
17/01/2021 12:29:36,13283,10000,10000,1,,,,
17/01/2021 14:09:56,13283,10000,10000,1,,,,
17/01/2021 15:38:41,13283,10000,10000,1,,,,
17/01/2021 17:25:26,13283,10000,10000,1,,,,
17/01/2021 17:57:46,13283,10000,10000,1,,,,
18/01/2021 14:03:43,13283,10000,10000,1,,,,
18/01/2021 16:34:44,13283,10000,10000,1,,,,
18/01/2021 18:18:28,13283,10000,10000,1,,,,
