,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:52:34,91264,70000,215000,44,105646,84998,1494286095,38655
11/01/2021 14:25:09,89456,70000,215000,53,102716,90000,1202761870,34680
11/01/2021 17:24:36,89302,69999,215000,56,100616,87500,1207583810,34750
17/01/2021 01:52:19,80327,75000,190000,20,115999,106500,1129692421,33610
17/01/2021 09:57:07,80396,70000,190000,17,112235,103000,1148448573,33888
17/01/2021 11:40:54,80439,70000,190000,17,119587,125999,1273269345,35682
17/01/2021 13:15:27,80426,70000,190000,14,118214,117999,1182035297,34380
17/01/2021 14:58:08,81138,75000,190000,8,132624,135000,1369412607,37005
18/01/2021 14:52:24,83037,60000,190000,59,86618,67500,1204494242,34705
18/01/2021 17:22:07,82207,55000,190000,53,90499,70000,1306536404,36146
