,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:54:14,279585,300000,500777,20,402661,447222,5019668128,70849
11/01/2021 14:26:42,282420,270000,500777,14,409198,450000,5519655791,74294
11/01/2021 17:26:11,282420,270000,500777,14,408484,445000,5464026780,73919
17/01/2021 01:54:57,282859,200690,500000,35,328142,312312,5335390883,73043
17/01/2021 09:59:40,282859,179999,500000,35,314771,300000,5932446407,77022
17/01/2021 11:43:23,282712,170000,500000,38,312026,300000,6734967450,82066
17/01/2021 13:17:46,282712,170000,500000,38,312026,300000,6734967450,82066
17/01/2021 15:00:28,282352,170000,500000,35,312056,300000,6481667891,80508
18/01/2021 14:54:38,281337,170000,650000,32,321468,306156,10583565792,102876
18/01/2021 17:24:11,281337,170000,650000,32,321468,306156,10583565792,102876
