,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:50:53,10743,12000,30000,11,17727,15000,41968927,6478
11/01/2021 14:23:28,10736,10000,13000,8,11837,11950,688392,829
11/01/2021 17:22:57,10729,11900,30000,14,15799,13499,34624892,5884
17/01/2021 01:49:45,10792,9998,30000,17,12999,12000,23347000,4831
17/01/2021 09:54:34,10752,7000,30000,11,14363,13999,32604618,5710
17/01/2021 11:38:28,10736,10500,30000,11,15090,14000,26641127,5161
17/01/2021 14:55:35,10736,10500,30000,11,15090,14000,26641127,5161
18/01/2021 14:50:18,10746,10000,30000,11,14501,13000,29224531,5405
18/01/2021 17:20:09,10746,10000,45000,11,17228,13000,114036712,10678
