,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:11:59,402454,201000,999999,80,475556,469999,29429453514,171550
11/01/2021 13:45:53,399023,175000,999999,83,441512,430000,33302277123,182489
11/01/2021 16:45:11,393676,175000,999999,71,462422,459999,31089490703,176322
13/01/2021 00:44:51,376786,290000,999999,56,477178,494999,22814971324,151046
13/01/2021 01:14:11,376786,290000,999999,56,477178,494999,22814971324,151046
13/01/2021 02:06:24,376786,290000,999999,56,477178,494999,22814971324,151046
13/01/2021 20:59:42,370734,289999,999999,65,483004,480000,22011955731,148364
13/01/2021 23:21:01,370029,278000,999999,65,490433,490000,22934302809,151440
14/01/2021 01:41:26,368994,289999,999999,62,491633,494999,21438749680,146419
14/01/2021 03:39:22,368994,399999,999999,44,574979,564500,18169280050,134793
14/01/2021 08:43:04,369097,260000,888888,59,490191,499999,19112541752,138248
14/01/2021 14:06:35,369061,199999,888888,71,444553,450000,24614473275,156890
14/01/2021 20:55:24,370005,170000,888888,89,398896,350000,32118211024,179215
15/01/2021 00:49:39,391953,172222,888888,86,402984,379999,30520137309,174700
15/01/2021 05:57:37,388029,170000,888888,95,386994,340000,33661539734,183470
