,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:56:18,5748,9400,34000,23,18207,16000,79525933,8917
11/01/2021 13:30:16,5748,8999,34000,29,16302,14000,76896225,8769
11/01/2021 16:29:42,5748,5000,34000,32,15742,12000,74536409,8633
13/01/2021 00:24:22,5727,3999,34000,38,13722,9994,83320347,9127
13/01/2021 00:53:35,5727,3999,34000,38,13722,9994,83320347,9127
13/01/2021 01:45:19,5727,3999,34000,38,13722,9994,83320347,9127
13/01/2021 20:38:06,5690,3500,34000,41,12986,9990,84106372,9170
13/01/2021 22:59:15,5690,3500,34000,41,12986,9990,84106372,9170
14/01/2021 01:19:44,5690,3500,34000,44,12357,9500,83785270,9153
14/01/2021 03:18:52,5690,3500,34000,44,12357,9500,83785270,9153
14/01/2021 08:22:21,5690,3400,34000,47,12422,9500,91369880,9558
