,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:40:42,8778,6000,20000,14,11158,12000,16472355,4058
11/01/2021 14:13:13,8724,7000,20000,11,12383,12222,12242880,3498
11/01/2021 17:12:38,8724,6999,20000,11,11747,12000,14435720,3799
17/01/2021 09:44:04,8725,10990,12222,14,11440,10996,291033,539
17/01/2021 11:28:37,8725,10990,12000,11,11267,10995,221584,470
17/01/2021 13:06:30,8725,10499,12000,14,11316,10995,295795,543
17/01/2021 14:45:49,8725,10499,12000,14,11316,10995,295795,543
18/01/2021 14:36:27,8725,10000,12000,17,11143,10990,400459,632
18/01/2021 17:07:15,8725,9999,12000,17,11025,10990,421661,649
