,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:04:27,10689,,,0,,,,
11/01/2021 13:38:29,10689,,,0,,,,
11/01/2021 16:37:48,10689,,,0,,,,
13/01/2021 00:35:14,9717,10000,299900,2,154950,154950,42021005000,204990
13/01/2021 01:04:41,9717,10000,299900,2,154950,154950,42021005000,204990
13/01/2021 01:56:28,9717,10000,299900,2,154950,154950,42021005000,204990
13/01/2021 20:49:28,9369,11999,299900,2,155949,155949,41443492900,203576
13/01/2021 23:10:56,9432,11999,299900,2,155949,155949,41443492900,203576
14/01/2021 01:31:07,9466,11999,299900,2,155949,155949,41443492900,203576
14/01/2021 03:29:46,9466,11999,299900,2,155949,155949,41443492900,203576
14/01/2021 08:33:32,9466,11999,299900,2,155949,155949,41443492900,203576
