,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 02:17:01,38413,40400,46999,404000,-
11/01/2021 14:48:16,38528,40399,46999,403999,-
11/01/2021 17:48:03,38566,37999,37999,403999,-
13/01/2021 13:03:09,38827,35000,-,350000,-
13/01/2021 14:51:56,38827,35000,-,350000,-
13/01/2021 15:55:15,-,32500,-,325000,-
13/01/2021 17:28:24,-,32500,-,325000,-
13/01/2021 18:35:42,-,32500,-,325000,-
13/01/2021 19:49:39,-,32500,-,325000,-
13/01/2021 22:14:52,-,32500,-,325000,-
14/01/2021 00:31:18,-,32500,-,325000,-
14/01/2021 02:32:20,38768,32500,-,325000,-
14/01/2021 07:35:51,38709,32500,33333,325000,-
