,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:58:55,5934,40000,40000,3,40000,40000,0,0
11/01/2021 13:32:54,5934,8000,40000,4,32000,40000,256000000,16000
11/01/2021 16:32:18,5934,8000,40000,4,32000,40000,256000000,16000
13/01/2021 00:27:50,5943,40000,40000,3,40000,40000,0,0
13/01/2021 00:57:15,5943,40000,40000,3,40000,40000,0,0
13/01/2021 01:48:59,5943,40000,40000,3,40000,40000,0,0
13/01/2021 20:42:01,5943,40000,40000,3,40000,40000,0,0
13/01/2021 23:03:02,5943,40000,40000,3,40000,40000,0,0
14/01/2021 01:23:29,5943,40000,40000,3,40000,40000,0,0
14/01/2021 03:22:13,5943,40000,40000,3,40000,40000,0,0
14/01/2021 08:25:55,5943,40000,40000,3,40000,40000,0,0
14/01/2021 13:50:28,5943,40000,40000,3,40000,40000,0,0
14/01/2021 20:38:36,5943,40000,40000,3,40000,40000,0,0
15/01/2021 00:33:20,5943,40000,40000,3,40000,40000,0,0
15/01/2021 05:41:02,5943,40000,40000,3,40000,40000,0,0
