,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:24:56,147,39,39,1,,,,
11/01/2021 13:58:20,147,39,39,1,,,,
11/01/2021 16:57:40,147,39,39,1,,,,
17/01/2021 01:08:34,145,80,80,1,,,,
17/01/2021 05:19:12,145,80,80,1,,,,
17/01/2021 09:06:16,145,80,80,1,,,,
17/01/2021 10:51:12,145,80,80,1,,,,
17/01/2021 12:27:51,145,80,80,1,,,,
17/01/2021 14:08:12,145,80,80,1,,,,
17/01/2021 15:36:59,145,80,80,1,,,,
17/01/2021 17:23:39,145,80,80,1,,,,
17/01/2021 17:55:54,145,80,80,1,,,,
18/01/2021 14:02:04,145,80,80,1,,,,
18/01/2021 16:33:11,145,80,80,1,,,,
18/01/2021 18:16:48,145,80,80,1,,,,
